sav,bulk density,moisture
6525.49,0.68235296,0.2
6431.3726,0.7058824,0.2
6368.6274,0.7294118,0.2
6305.8823,0.75294125,0.2
6243.137,0.77647066,0.2
6180.392,0.8000001,0.2
6086.2744,0.8235295,0.2
6023.5293,0.8470589,0.2
5960.7847,0.8705883,0.2
5898.0396,0.8941177,0.2
5835.2944,0.92941177,0.2
5772.5493,0.9529412,0.2
5678.4316,0.9764706,0.2
5615.6865,1.0,0.2
5552.9414,1.0235294,0.2
5490.1963,1.0470588,0.2
5427.451,1.0705882,0.2
5333.3335,1.0941176,0.2
5270.5884,1.117647,0.2
5207.8433,1.1529412,0.2
3576.4707,0.59607846,1.0
5145.098,1.1764706,0.2
5082.353,1.2,0.2
5019.608,1.2235295,0.2
4925.49,1.2470589,0.2
3576.4707,1.1764706,1.0
4862.745,1.2705883,0.2
4800.0,1.2941177,0.2
4737.255,1.3176471,0.2
4674.51,1.3411765,0.2
4611.765,1.3529412,0.2
6556.863,0.9882353,1.0
4611.765,1.3529412,0.2
4580.3926,1.3411765,0.2
4580.3926,1.3411765,0.2
3576.4707,0.98039216,1.0
4580.3926,1.3411765,0.2
3576.4707,1.1921569,1.0
4549.02,1.3294117,0.2
4549.02,1.3294117,0.2
6556.863,0.9882353,1.0
4517.6475,1.3176471,0.2
4517.6475,1.3176471,0.2
4486.275,1.3058823,0.2
4486.275,1.3058823,0.2
4486.275,1.3058823,0.2
4454.9023,1.2941177,0.2
4454.9023,1.2941177,0.2
4423.53,1.2823529,0.2
3858.8235,1.564706,0.2
3858.8235,1.5529413,0.2
3576.4707,0.89411765,1.0
3858.8235,1.5529413,0.2
3858.8235,1.5411766,0.2
3858.8235,1.5411766,0.2
3827.451,1.5411766,0.2
3419.608,0.8,1.0
3419.608,0.93333334,1.0
3419.608,0.80784315,1.0
3827.451,1.5294118,0.2
3419.608,0.8156863,1.0
3827.451,1.5294118,0.2
3419.608,1.1215687,1.0
3419.608,1.1137255,1.0
3419.608,1.0509804,1.0
3827.451,1.5176471,0.2
3827.451,1.5176471,0.2
3827.451,1.5058825,0.2
3576.4707,1.1294118,1.0
3827.451,1.5058825,0.2
3827.451,1.4941176,0.2
3827.451,1.4941176,0.2
3827.451,1.482353,0.2
3827.451,1.482353,0.2
3827.451,1.4705882,0.2
3827.451,1.4705882,0.2
3827.451,1.4588236,0.2
3827.451,1.4588236,0.2
3576.4707,1.137255,1.0
3576.4707,0.8627451,1.0
3827.451,1.4588236,0.2
3576.4707,0.59607846,1.0
3827.451,1.4470588,0.2
3796.0784,1.4470588,0.2
3796.0784,1.4352942,0.2
3796.0784,1.4352942,0.2
3858.8235,1.4117647,0.2
3952.9412,1.3882353,0.2
4047.059,1.3647059,0.2
4141.177,1.3294117,0.2
4235.2944,1.3058823,0.2
4329.412,1.2823529,0.2
4423.53,1.2470589,0.2
4517.6475,1.2235295,0.2
4611.765,1.2,0.2
4705.8823,1.1647059,0.2
4800.0,1.1411765,0.2
4925.49,1.117647,0.2
5019.608,1.082353,0.2
5113.7256,1.0588236,0.2
3576.4707,0.59607846,1.0
3576.4707,0.89411765,1.0
3576.4707,1.1137255,1.0
5207.8433,1.0352942,0.2
3576.4707,1.1294118,1.0
5301.961,1.0,0.2
3576.4707,1.027451,1.0
3576.4707,1.0352942,1.0
5396.0786,0.9764706,0.2
5490.1963,0.9529412,0.2
5584.314,0.9176471,0.2
5678.4316,0.8941177,0.2
5772.5493,0.8705883,0.2
5866.667,0.8352941,0.2
5960.7847,0.8117647,0.2
3419.608,1.1294118,1.0
3419.608,0.8235294,1.0
3419.608,0.99607843,1.0
3419.608,0.91764706,1.0
6054.902,0.7882353,0.2
3419.608,1.0196079,1.0
3419.608,0.9647059,1.0
3419.608,1.0980393,1.0
6149.0195,0.7647059,0.2
3419.608,0.85490197,1.0
6243.137,0.7294118,0.2
6368.6274,0.7058824,0.2
6462.745,0.68235296,0.2
6556.863,0.64705884,0.2
6650.9805,0.62352943,0.2
6650.9805,0.62352943,0.2
6588.2354,0.64705884,0.2
6525.49,0.67058825,0.2
6462.745,0.69411767,0.2
6400.0,0.7176471,0.2
6556.863,1.027451,1.0
6337.255,0.7411765,0.2
6556.863,0.84705883,1.0
6243.137,0.7647059,0.2
6180.392,0.7882353,0.2
6117.647,0.8117647,0.2
6054.902,0.8352941,0.2
5992.157,0.85882354,0.2
5929.412,0.88235295,0.2
5866.667,0.90588236,0.2
5803.922,0.92941177,0.2
5741.177,0.9529412,0.2
5647.059,0.9764706,0.2
5584.314,1.0,0.2
5521.569,1.0235294,0.2
3576.4707,0.59607846,1.0
5458.8237,1.0470588,0.2
5396.0786,1.0705882,0.2
3576.4707,0.59607846,1.0
5333.3335,1.0941176,0.2
5270.5884,1.117647,0.2
5207.8433,1.1411765,0.2
5113.7256,1.1647059,0.2
5050.9805,1.1882353,0.2
4988.2354,1.2117647,0.2
4925.49,1.2352941,0.2
4862.745,1.2588235,0.2
6556.863,0.972549,1.0
4800.0,1.2823529,0.2
4737.255,1.3058823,0.2
6556.863,1.0039216,1.0
4674.51,1.3176471,0.2
4674.51,1.3176471,0.2
4674.51,1.3058823,0.2
4643.1377,1.3058823,0.2
4643.1377,1.3058823,0.2
4611.765,1.2941177,0.2
4611.765,1.2941177,0.2
4611.765,1.2823529,0.2
4580.3926,1.2823529,0.2
4580.3926,1.2705883,0.2
4549.02,1.2705883,0.2
4549.02,1.2705883,0.2
3576.4707,0.59607846,1.0
4517.6475,1.2588235,0.2
4517.6475,1.2588235,0.2
4517.6475,1.2470589,0.2
3858.8235,1.564706,0.2
3576.4707,1.0745099,1.0
3576.4707,1.1764706,1.0
3858.8235,1.5529413,0.2
3858.8235,1.5529413,0.2
3576.4707,1.0196079,1.0
3576.4707,1.0509804,1.0
3858.8235,1.5411766,0.2
3858.8235,1.5411766,0.2
3858.8235,1.5294118,0.2
3827.451,1.5294118,0.2
3419.608,1.1058824,1.0
3827.451,1.5294118,0.2
3827.451,1.5176471,0.2
3827.451,1.5176471,0.2
3827.451,1.5058825,0.2
3827.451,1.5058825,0.2
3827.451,1.4941176,0.2
3827.451,1.4941176,0.2
3827.451,1.482353,0.2
3827.451,1.482353,0.2
3827.451,1.4705882,0.2
3827.451,1.4705882,0.2
3576.4707,0.59607846,1.0
3827.451,1.4588236,0.2
3576.4707,1.0431373,1.0
3576.4707,1.1215687,1.0
3576.4707,1.1294118,1.0
3796.0784,1.4588236,0.2
3796.0784,1.4470588,0.2
3576.4707,1.0431373,1.0
3796.0784,1.4470588,0.2
3796.0784,1.4470588,0.2
3796.0784,1.4352942,0.2
3796.0784,1.4352942,0.2
3858.8235,1.4117647,0.2
3952.9412,1.3882353,0.2
4047.059,1.3647059,0.2
4141.177,1.3294117,0.2
4235.2944,1.3058823,0.2
4329.412,1.2823529,0.2
4423.53,1.2470589,0.2
4517.6475,1.2235295,0.2
4611.765,1.2,0.2
4705.8823,1.1647059,0.2
4800.0,1.1411765,0.2
4925.49,1.1058824,0.2
5019.608,1.082353,0.2
5113.7256,1.0588236,0.2
5207.8433,1.0235294,0.2
3576.4707,1.1058824,1.0
3576.4707,0.9098039,1.0
5301.961,1.0,0.2
5396.0786,0.9764706,0.2
5490.1963,0.94117653,0.2
5584.314,0.9176471,0.2
5678.4316,0.8941177,0.2
5772.5493,0.85882354,0.2
5866.667,0.8352941,0.2
3419.608,1.0039216,1.0
5960.7847,0.8117647,0.2
6086.2744,0.77647066,0.2
3576.4707,0.59607846,1.0
3419.608,1.0352942,1.0
3419.608,0.8,1.0
6180.392,0.75294125,0.2
3419.608,1.0509804,1.0
3419.608,1.082353,1.0
6274.51,0.7294118,0.2
6368.6274,0.69411767,0.2
6462.745,0.67058825,0.2
6556.863,0.64705884,0.2
6650.9805,0.6117647,0.2
6682.353,0.6117647,0.2
6588.2354,0.63529414,0.2
6525.49,0.65882355,0.2
6462.745,0.68235296,0.2
6400.0,0.7058824,0.2
6337.255,0.7294118,0.2
6274.51,0.75294125,0.2
6211.7646,0.77647066,0.2
6149.0195,0.8000001,0.2
6086.2744,0.8235295,0.2
6023.5293,0.8470589,0.2
5960.7847,0.8705883,0.2
5898.0396,0.8941177,0.2
5835.2944,0.90588236,0.2
5772.5493,0.92941177,0.2
5709.804,0.9529412,0.2
5647.059,0.9764706,0.2
5584.314,1.0,0.2
5521.569,1.0235294,0.2
5427.451,1.0470588,0.2
5364.706,1.0705882,0.2
5301.961,1.0941176,0.2
5239.216,1.117647,0.2
5176.4707,1.1411765,0.2
5113.7256,1.1647059,0.2
5050.9805,1.1882353,0.2
4988.2354,1.2117647,0.2
4925.49,1.2352941,0.2
4862.745,1.2588235,0.2
4800.0,1.2823529,0.2
4768.6274,1.2823529,0.2
4737.255,1.2823529,0.2
4737.255,1.2705883,0.2
4705.8823,1.2705883,0.2
4705.8823,1.2705883,0.2
4705.8823,1.2588235,0.2
4674.51,1.2588235,0.2
4674.51,1.2470589,0.2
4643.1377,1.2470589,0.2
4643.1377,1.2352941,0.2
4643.1377,1.2352941,0.2
4611.765,1.2352941,0.2
4611.765,1.2235295,0.2
4580.3926,1.2235295,0.2
4580.3926,1.2117647,0.2
3858.8235,1.564706,0.2
3858.8235,1.5529413,0.2
3576.4707,0.83137256,1.0
3576.4707,1.1529412,1.0
3576.4707,0.80784315,1.0
3858.8235,1.5529413,0.2
3858.8235,1.5411766,0.2
3576.4707,1.0745099,1.0
3576.4707,1.1450981,1.0
3858.8235,1.5411766,0.2
3858.8235,1.5294118,0.2
3827.451,1.5294118,0.2
3827.451,1.5176471,0.2
3827.451,1.5176471,0.2
3827.451,1.5176471,0.2
3827.451,1.5058825,0.2
3827.451,1.5058825,0.2
3827.451,1.4941176,0.2
3827.451,1.4941176,0.2
3827.451,1.482353,0.2
3827.451,1.482353,0.2
3827.451,1.4705882,0.2
3576.4707,0.59607846,1.0
3827.451,1.4705882,0.2
3796.0784,1.4588236,0.2
3796.0784,1.4588236,0.2
3796.0784,1.4470588,0.2
3796.0784,1.4470588,0.2
3796.0784,1.4352942,0.2
3796.0784,1.4352942,0.2
3796.0784,1.4352942,0.2
3827.451,1.4117647,0.2
3952.9412,1.3882353,0.2
3576.4707,0.85490197,1.0
3576.4707,0.9254902,1.0
4047.059,1.3529412,0.2
4141.177,1.3294117,0.2
4235.2944,1.3058823,0.2
4329.412,1.2705883,0.2
4423.53,1.2470589,0.2
4517.6475,1.2235295,0.2
4611.765,1.1882353,0.2
4705.8823,1.1647059,0.2
4800.0,1.1411765,0.2
4925.49,1.1058824,0.2
5019.608,1.082353,0.2
5113.7256,1.0588236,0.2
5207.8433,1.0235294,0.2
5301.961,1.0,0.2
5396.0786,0.96470594,0.2
5490.1963,0.94117653,0.2
5584.314,0.9176471,0.2
5678.4316,0.88235295,0.2
5772.5493,0.85882354,0.2
5866.667,0.8352941,0.2
5992.157,0.8000001,0.2
6086.2744,0.77647066,0.2
3419.608,1.0117648,1.0
6180.392,0.75294125,0.2
6274.51,0.7176471,0.2
6368.6274,0.69411767,0.2
6462.745,0.67058825,0.2
6556.863,0.63529414,0.2
6650.9805,0.6117647,0.2
6682.353,0.6117647,0.2
6619.608,0.63529414,0.2
6556.863,0.64705884,0.2
6494.1177,0.67058825,0.2
6431.3726,0.69411767,0.2
6368.6274,0.7176471,0.2
3576.4707,1.082353,1.0
6305.8823,0.7411765,0.2
6243.137,0.7647059,0.2
6180.392,0.7882353,0.2
6117.647,0.8000001,0.2
3576.4707,1.082353,1.0
6054.902,0.8235295,0.2
5992.157,0.8470589,0.2
3576.4707,0.59607846,1.0
5929.412,0.8705883,0.2
5866.667,0.8941177,0.2
5803.922,0.9176471,0.2
3576.4707,1.1137255,1.0
5741.177,0.94117653,0.2
5678.4316,0.9529412,0.2
5615.6865,0.9764706,0.2
5552.9414,1.0,0.2
5490.1963,1.0235294,0.2
5427.451,1.0470588,0.2
5364.706,1.0705882,0.2
5301.961,1.0941176,0.2
5239.216,1.1058824,0.2
5176.4707,1.1294118,0.2
5113.7256,1.1529412,0.2
5050.9805,1.1764706,0.2
4988.2354,1.2,0.2
3576.4707,1.0745099,1.0
4925.49,1.2235295,0.2
4862.745,1.2470589,0.2
4831.3726,1.2470589,0.2
4831.3726,1.2470589,0.2
4800.0,1.2352941,0.2
4800.0,1.2352941,0.2
4768.6274,1.2352941,0.2
4768.6274,1.2235295,0.2
4768.6274,1.2235295,0.2
4737.255,1.2117647,0.2
4737.255,1.2117647,0.2
4705.8823,1.2,0.2
4705.8823,1.2,0.2
4705.8823,1.2,0.2
4674.51,1.1882353,0.2
4674.51,1.1882353,0.2
4643.1377,1.1764706,0.2
3858.8235,1.564706,0.2
3576.4707,1.1764706,1.0
3576.4707,0.9019608,1.0
3576.4707,0.8,1.0
3858.8235,1.5529413,0.2
3858.8235,1.5529413,0.2
3858.8235,1.5411766,0.2
3858.8235,1.5411766,0.2
3576.4707,1.0352942,1.0
3576.4707,0.9490196,1.0
3576.4707,1.0039216,1.0
3858.8235,1.5294118,0.2
3827.451,1.5294118,0.2
3827.451,1.5176471,0.2
3827.451,1.5176471,0.2
3576.4707,0.99607843,1.0
3827.451,1.5058825,0.2
3827.451,1.5058825,0.2
3827.451,1.5058825,0.2
3827.451,1.4941176,0.2
3827.451,1.4941176,0.2
3827.451,1.482353,0.2
3827.451,1.482353,0.2
3827.451,1.4705882,0.2
3796.0784,1.4705882,0.2
3796.0784,1.4588236,0.2
3796.0784,1.4588236,0.2
3796.0784,1.4470588,0.2
3796.0784,1.4470588,0.2
3796.0784,1.4352942,0.2
3796.0784,1.4352942,0.2
3796.0784,1.4235294,0.2
3827.451,1.4117647,0.2
3576.4707,1.0980393,1.0
3576.4707,1.027451,1.0
3576.4707,1.2,1.0
3921.5686,1.3882353,0.2
3576.4707,0.8784314,1.0
4015.6865,1.3529412,0.2
3576.4707,0.59607846,1.0
4141.177,1.3294117,0.2
4235.2944,1.3058823,0.2
4329.412,1.2705883,0.2
4423.53,1.2470589,0.2
4517.6475,1.2117647,0.2
4611.765,1.1882353,0.2
4705.8823,1.1647059,0.2
4800.0,1.1294118,0.2
4894.1177,1.1058824,0.2
5019.608,1.082353,0.2
3576.4707,0.59607846,1.0
5113.7256,1.0470588,0.2
5207.8433,1.0235294,0.2
5301.961,1.0,0.2
5396.0786,0.96470594,0.2
3576.4707,0.972549,1.0
5490.1963,0.94117653,0.2
3576.4707,1.1450981,1.0
5584.314,0.90588236,0.2
5678.4316,0.88235295,0.2
5803.922,0.85882354,0.2
5898.0396,0.8235295,0.2
5992.157,0.8000001,0.2
6086.2744,0.77647066,0.2
6180.392,0.7411765,0.2
6274.51,0.7176471,0.2
6368.6274,0.69411767,0.2
3419.608,0.99607843,1.0
3419.608,0.89411765,1.0
3419.608,0.9019608,1.0
6462.745,0.65882355,0.2
3419.608,0.95686275,1.0
6556.863,0.63529414,0.2
3419.608,0.84705883,1.0
3419.608,1.0745099,1.0
3419.608,1.1921569,1.0
6682.353,0.6,0.2
3419.608,1.1137255,1.0
3419.608,0.87058824,1.0
6682.353,0.6,0.2
6619.608,0.62352943,0.2
6556.863,0.64705884,0.2
6494.1177,0.65882355,0.2
6431.3726,0.68235296,0.2
6368.6274,0.7058824,0.2
6337.255,0.7294118,0.2
6274.51,0.75294125,0.2
6211.7646,0.7647059,0.2
6149.0195,0.7882353,0.2
6086.2744,0.8117647,0.2
6023.5293,0.8352941,0.2
5960.7847,0.8470589,0.2
5898.0396,0.8705883,0.2
5835.2944,0.8941177,0.2
3576.4707,1.0980393,1.0
5772.5493,0.9176471,0.2
5709.804,0.94117653,0.2
5647.059,0.9529412,0.2
5584.314,0.9764706,0.2
5552.9414,1.0,0.2
5490.1963,1.0235294,0.2
5427.451,1.0352942,0.2
5364.706,1.0588236,0.2
5301.961,1.082353,0.2
5239.216,1.1058824,0.2
5176.4707,1.1294118,0.2
5113.7256,1.1411765,0.2
5050.9805,1.1647059,0.2
4988.2354,1.1882353,0.2
4925.49,1.2117647,0.2
4894.1177,1.2117647,0.2
4894.1177,1.2117647,0.2
4862.745,1.2,0.2
4862.745,1.2,0.2
4862.745,1.2,0.2
4831.3726,1.1882353,0.2
4831.3726,1.1882353,0.2
3576.4707,0.59607846,1.0
4800.0,1.1764706,0.2
4800.0,1.1764706,0.2
4800.0,1.1764706,0.2
4768.6274,1.1647059,0.2
3576.4707,0.59607846,1.0
4768.6274,1.1647059,0.2
4768.6274,1.1529412,0.2
4737.255,1.1529412,0.2
4737.255,1.1411765,0.2
3858.8235,1.564706,0.2
3858.8235,1.5529413,0.2
3858.8235,1.5529413,0.2
3858.8235,1.5411766,0.2
3576.4707,0.9098039,1.0
3576.4707,1.0901961,1.0
3576.4707,1.0666667,1.0
3858.8235,1.5411766,0.2
3858.8235,1.5294118,0.2
3827.451,1.5294118,0.2
3827.451,1.5176471,0.2
3576.4707,1.1921569,1.0
3576.4707,0.99607843,1.0
3576.4707,0.8,1.0
3827.451,1.5176471,0.2
3827.451,1.5058825,0.2
3576.4707,1.1764706,1.0
3576.4707,0.80784315,1.0
3576.4707,0.8627451,1.0
3827.451,1.5058825,0.2
3827.451,1.4941176,0.2
3827.451,1.4941176,0.2
3827.451,1.4941176,0.2
3827.451,1.482353,0.2
3827.451,1.482353,0.2
3796.0784,1.4705882,0.2
3796.0784,1.4705882,0.2
3796.0784,1.4588236,0.2
3796.0784,1.4588236,0.2
3796.0784,1.4470588,0.2
3796.0784,1.4470588,0.2
3796.0784,1.4352942,0.2
3796.0784,1.4352942,0.2
3796.0784,1.4235294,0.2
3827.451,1.4117647,0.2
3921.5686,1.3882353,0.2
3576.4707,0.8,1.0
4015.6865,1.3529412,0.2
4109.804,1.3294117,0.2
4235.2944,1.2941177,0.2
4329.412,1.2705883,0.2
4423.53,1.2470589,0.2
4517.6475,1.2117647,0.2
4611.765,1.1882353,0.2
4705.8823,1.1647059,0.2
4800.0,1.1294118,0.2
4894.1177,1.1058824,0.2
5019.608,1.0705882,0.2
5113.7256,1.0470588,0.2
5207.8433,1.0235294,0.2
5301.961,0.98823535,0.2
5396.0786,0.96470594,0.2
5490.1963,0.94117653,0.2
5584.314,0.90588236,0.2
5678.4316,0.88235295,0.2
5803.922,0.8470589,0.2
5898.0396,0.8235295,0.2
3576.4707,0.59607846,1.0
3576.4707,1.1686275,1.0
3576.4707,1.1529412,1.0
5992.157,0.8000001,0.2
6086.2744,0.7647059,0.2
3576.4707,0.98039216,1.0
6180.392,0.7411765,0.2
6274.51,0.7058824,0.2
3419.608,1.137255,1.0
3419.608,0.9098039,1.0
3419.608,1.1450981,1.0
6368.6274,0.68235296,0.2
3419.608,0.9490196,1.0
3419.608,0.8627451,1.0
3419.608,0.8784314,1.0
3419.608,1.0980393,1.0
3419.608,1.0745099,1.0
3419.608,0.8784314,1.0
3419.608,1.0039216,1.0
6494.1177,0.65882355,0.2
3419.608,0.91764706,1.0
3419.608,0.9254902,1.0
3419.608,1.1294118,1.0
3419.608,1.0980393,1.0
6588.2354,0.62352943,0.2
3419.608,0.80784315,1.0
3419.608,1.0196079,1.0
3419.608,0.95686275,1.0
6682.353,0.6,0.2
3419.608,1.0509804,1.0
3419.608,0.8,1.0
3419.608,0.84705883,1.0
6682.353,0.6,0.2
3419.608,0.9254902,1.0
3419.608,0.8,1.0
3419.608,0.89411765,1.0
3419.608,0.9411765,1.0
3419.608,0.93333334,1.0
6650.9805,0.6117647,0.2
3419.608,0.9254902,1.0
3419.608,0.9411765,1.0
3419.608,0.93333334,1.0
6588.2354,0.63529414,0.2
3576.4707,0.59607846,1.0
6525.49,0.65882355,0.2
6462.745,0.67058825,0.2
6400.0,0.69411767,0.2
6337.255,0.7176471,0.2
6274.51,0.7294118,0.2
6243.137,0.75294125,0.2
6180.392,0.77647066,0.2
6117.647,0.8000001,0.2
6054.902,0.8117647,0.2
3576.4707,0.59607846,1.0
5992.157,0.8352941,0.2
5929.412,0.85882354,0.2
5866.667,0.8705883,0.2
5803.922,0.8941177,0.2
3576.4707,0.8,1.0
3576.4707,1.0901961,1.0
5772.5493,0.9176471,0.2
3576.4707,1.0352942,1.0
5709.804,0.92941177,0.2
3576.4707,1.1607844,1.0
3576.4707,1.1529412,1.0
5647.059,0.9529412,0.2
5584.314,0.9764706,0.2
5521.569,0.98823535,0.2
5458.8237,1.0117648,0.2
5396.0786,1.0352942,0.2
5364.706,1.0588236,0.2
3576.4707,1.1450981,1.0
5301.961,1.0705882,0.2
3576.4707,0.9647059,1.0
5239.216,1.0941176,0.2
5176.4707,1.117647,0.2
5113.7256,1.1294118,0.2
5050.9805,1.1529412,0.2
4988.2354,1.1764706,0.2
4956.863,1.1764706,0.2
4956.863,1.1764706,0.2
4956.863,1.1647059,0.2
4925.49,1.1647059,0.2
4925.49,1.1647059,0.2
4894.1177,1.1529412,0.2
4894.1177,1.1529412,0.2
4894.1177,1.1411765,0.2
4862.745,1.1411765,0.2
4862.745,1.1411765,0.2
4862.745,1.1294118,0.2
4831.3726,1.1294118,0.2
4831.3726,1.117647,0.2
4831.3726,1.117647,0.2
4800.0,1.1058824,0.2
3858.8235,1.564706,0.2
3858.8235,1.5529413,0.2
3858.8235,1.5529413,0.2
3858.8235,1.5411766,0.2
3576.4707,1.1921569,1.0
3858.8235,1.5411766,0.2
3858.8235,1.5294118,0.2
3827.451,1.5294118,0.2
3827.451,1.5176471,0.2
3576.4707,0.59607846,1.0
3827.451,1.5176471,0.2
3576.4707,0.9019608,1.0
3576.4707,0.9098039,1.0
3827.451,1.5058825,0.2
3827.451,1.5058825,0.2
3827.451,1.4941176,0.2
3827.451,1.4941176,0.2
3827.451,1.482353,0.2
3827.451,1.482353,0.2
3796.0784,1.482353,0.2
3796.0784,1.4705882,0.2
3796.0784,1.4705882,0.2
3796.0784,1.4588236,0.2
3796.0784,1.4588236,0.2
3796.0784,1.4470588,0.2
3796.0784,1.4470588,0.2
3796.0784,1.4352942,0.2
3764.7058,1.4352942,0.2
3764.7058,1.4235294,0.2
3827.451,1.4117647,0.2
3576.4707,1.0431373,1.0
3576.4707,0.93333334,1.0
3921.5686,1.3882353,0.2
4015.6865,1.3529412,0.2
4109.804,1.3294117,0.2
4203.922,1.2941177,0.2
4329.412,1.2705883,0.2
4423.53,1.2470589,0.2
3576.4707,0.8156863,1.0
4517.6475,1.2117647,0.2
3576.4707,0.99607843,1.0
3576.4707,0.99607843,1.0
4611.765,1.1882353,0.2
3576.4707,0.8,1.0
3576.4707,1.1058824,1.0
4705.8823,1.1529412,0.2
4800.0,1.1294118,0.2
4894.1177,1.1058824,0.2
5019.608,1.0705882,0.2
5113.7256,1.0470588,0.2
5207.8433,1.0117648,0.2
5301.961,0.98823535,0.2
5396.0786,0.96470594,0.2
5490.1963,0.92941177,0.2
5584.314,0.90588236,0.2
5709.804,0.8705883,0.2
5803.922,0.8470589,0.2
5898.0396,0.8235295,0.2
5992.157,0.7882353,0.2
3576.4707,0.89411765,1.0
3576.4707,0.95686275,1.0
6086.2744,0.7647059,0.2
3419.608,1.0196079,1.0
3419.608,1.082353,1.0
6180.392,0.7294118,0.2
3419.608,0.8627451,1.0
6274.51,0.7058824,0.2
3419.608,1.0901961,1.0
3419.608,0.8784314,1.0
3419.608,1.1843138,1.0
3419.608,0.8392157,1.0
3419.608,0.8627451,1.0
3419.608,1.0352942,1.0
6400.0,0.68235296,0.2
3419.608,1.027451,1.0
3419.608,1.0588236,1.0
6494.1177,0.64705884,0.2
3419.608,0.8627451,1.0
3419.608,1.0980393,1.0
3419.608,0.8156863,1.0
3419.608,1.0509804,1.0
3419.608,0.8784314,1.0
3419.608,1.0039216,1.0
3419.608,0.8235294,1.0
6588.2354,0.62352943,0.2
3419.608,0.8,1.0
3419.608,0.8392157,1.0
3419.608,1.0901961,1.0
3419.608,0.9254902,1.0
6682.353,0.5882353,0.2
3419.608,1.0980393,1.0
3419.608,0.93333334,1.0
3419.608,0.9254902,1.0
6713.7256,0.5882353,0.2
3576.4707,1.0745099,1.0
3419.608,1.0039216,1.0
3419.608,1.0196079,1.0
3419.608,0.8627451,1.0
3419.608,0.9254902,1.0
3419.608,1.1215687,1.0
3419.608,1.1921569,1.0
6650.9805,0.6117647,0.2
3419.608,0.9411765,1.0
3419.608,1.0431373,1.0
3419.608,0.91764706,1.0
3419.608,1.0352942,1.0
3419.608,0.85490197,1.0
3419.608,0.8156863,1.0
6588.2354,0.62352943,0.2
3419.608,1.0588236,1.0
6525.49,0.64705884,0.2
6494.1177,0.65882355,0.2
6431.3726,0.68235296,0.2
6368.6274,0.7058824,0.2
6305.8823,0.7176471,0.2
6243.137,0.7411765,0.2
6211.7646,0.7647059,0.2
6149.0195,0.77647066,0.2
6086.2744,0.8000001,0.2
3576.4707,0.59607846,1.0
6023.5293,0.8117647,0.2
5960.7847,0.8352941,0.2
5929.412,0.85882354,0.2
3576.4707,1.1137255,1.0
3576.4707,0.89411765,1.0
5866.667,0.8705883,0.2
3576.4707,1.1921569,1.0
5803.922,0.8941177,0.2
3576.4707,0.9882353,1.0
3576.4707,0.95686275,1.0
5741.177,0.90588236,0.2
3576.4707,0.98039216,1.0
5678.4316,0.92941177,0.2
3576.4707,1.0196079,1.0
3576.4707,0.85490197,1.0
3576.4707,1.0431373,1.0
5647.059,0.9529412,0.2
5584.314,0.96470594,0.2
5521.569,0.98823535,0.2
5458.8237,1.0,0.2
5396.0786,1.0235294,0.2
5364.706,1.0470588,0.2
5301.961,1.0588236,0.2
5239.216,1.082353,0.2
5176.4707,1.0941176,0.2
5113.7256,1.117647,0.2
5082.353,1.1411765,0.2
5050.9805,1.1411765,0.2
5019.608,1.1411765,0.2
5019.608,1.1294118,0.2
4988.2354,1.1294118,0.2
4988.2354,1.1294118,0.2
4988.2354,1.117647,0.2
4956.863,1.117647,0.2
4956.863,1.1058824,0.2
4956.863,1.1058824,0.2
4925.49,1.1058824,0.2
4925.49,1.0941176,0.2
4925.49,1.0941176,0.2
4894.1177,1.082353,0.2
4894.1177,1.082353,0.2
4894.1177,1.0705882,0.2
3858.8235,1.5529413,0.2
3419.608,1.0431373,1.0
3419.608,1.1686275,1.0
3419.608,1.0666667,1.0
3858.8235,1.5529413,0.2
3858.8235,1.5529413,0.2
3576.4707,1.1686275,1.0
3576.4707,0.8627451,1.0
3576.4707,1.1686275,1.0
3858.8235,1.5411766,0.2
3576.4707,0.9411765,1.0
3576.4707,0.9098039,1.0
3858.8235,1.5411766,0.2
3576.4707,0.93333334,1.0
3576.4707,1.0745099,1.0
3858.8235,1.5294118,0.2
3827.451,1.5294118,0.2
3827.451,1.5176471,0.2
3827.451,1.5176471,0.2
3827.451,1.5058825,0.2
3827.451,1.5058825,0.2
3827.451,1.4941176,0.2
3576.4707,1.0117648,1.0
3576.4707,0.93333334,1.0
3827.451,1.4941176,0.2
3576.4707,0.8392157,1.0
3576.4707,1.1058824,1.0
3827.451,1.482353,0.2
3576.4707,1.0352942,1.0
3576.4707,1.0980393,1.0
3576.4707,0.9098039,1.0
3576.4707,0.85490197,1.0
3796.0784,1.482353,0.2
3576.4707,0.87058824,1.0
3796.0784,1.4705882,0.2
3576.4707,1.1529412,1.0
3576.4707,1.1529412,1.0
3796.0784,1.4705882,0.2
3796.0784,1.4705882,0.2
3796.0784,1.4588236,0.2
6556.863,0.8627451,1.0
3796.0784,1.4588236,0.2
6556.863,1.0039216,1.0
3796.0784,1.4470588,0.2
6556.863,1.1921569,1.0
6556.863,0.9098039,1.0
6556.863,0.9411765,1.0
3796.0784,1.4470588,0.2
6556.863,1.0509804,1.0
6556.863,1.1137255,1.0
3764.7058,1.4352942,0.2
3764.7058,1.4352942,0.2
3764.7058,1.4235294,0.2
3827.451,1.4117647,0.2
3921.5686,1.3764706,0.2
4015.6865,1.3529412,0.2
